Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2019-10-18,173.3958282470703,406.84674072265625,1486.54052734375,1746.23828125,706.4718627929688,2649.025146484375,4068.748046875,824.678466796875,195.9486541748047,369.6582946777344,2943.727294921875,427.7159118652344,127.76406860351562,1667.56591796875,2640.272216796875,1942.830322265625,727.5745239257812,467.2192687988281,1179.813720703125,600.9341430664062,2292.94921875,181.2516326904297,1951.3831787109375,423.2031555175781,201.61965942382812,1296.6025390625,681.0350341796875,207.61117553710938,1610.384521484375,1504.92138671875,1330.0487060546875,562.2393798828125,7011.48095703125,92.90479278564453,1403.298828125,105.87662506103516,85.88452911376953,1272.2781982421875,917.8073120117188,985.6039428710938,253.80653381347656,381.5152282714844,1883.9244384765625,271.3348388671875,136.00509643554688,14.466702461242676,631.8309936523438,1270.5211181640625,4192.5478515625,243.78062438964844
2019-10-22,176.91127014160156,405.93023681640625,1497.927490234375,1711.10693359375,709.6580200195312,2679.273681640625,3966.971435546875,799.0281372070312,201.14581298828125,360.5975036621094,2939.83544921875,437.10516357421875,129.5321044921875,1670.588134765625,2723.505859375,1914.3670654296875,736.8822631835938,453.976806640625,1189.7015380859375,603.7489013671875,2317.64501953125,179.65577697753906,1970.3699951171875,436.1080322265625,203.5826873779297,1295.00927734375,576.7982177734375,204.21836853027344,1623.943603515625,1505.0616455078125,1325.225830078125,564.6084594726562,6967.265625,92.7896499633789,1420.755615234375,106.42997741699219,86.94457244873047,1270.30224609375,980.4515380859375,1004.7542724609375,254.6066131591797,385.1247253417969,1878.4757080078125,271.09429931640625,130.93658447265625,14.261530876159668,617.5885009765625,1298.7041015625,4147.6484375,248.33497619628906
2019-10-23,174.73269653320312,382.1484680175781,1492.3570556640625,1698.8038330078125,711.748779296875,2713.898193359375,3971.10205078125,805.2236938476562,198.5095977783203,347.34381103515625,2982.058349609375,437.44219970703125,129.5321044921875,1665.0233154296875,2738.960693359375,1966.3350830078125,724.3094482421875,467.070068359375,1191.9095458984375,600.3414916992188,2350.78955078125,179.02713012695312,1986.1043701171875,439.92633056640625,205.34124755859375,1286.8970947265625,590.4569091796875,207.00697326660156,1608.789306640625,1537.3914794921875,1315.3502197265625,560.8652954101562,7143.9375,92.90479278564453,1417.2557373046875,104.69609069824219,87.4533920288086,1250.7645263671875,977.2796630859375,968.79150390625,259.2657470703125,384.88726806640625,1895.599609375,268.3039855957031,131.83103942871094,14.329919815063477,625.2905883789062,1317.4600830078125,4149.60009765625,249.11854553222656
2019-10-24,177.25787353515625,385.0910339355469,1515.0814208984375,1721.00732421875,704.6298217773438,2718.3603515625,3959.104736328125,807.22412109375,193.21824645996094,358.91070556640625,2972.192626953125,430.3160400390625,127.29879760742188,1692.560302734375,2737.604248046875,2015.313232421875,687.71142578125,477.2630920410156,1186.6295166015625,607.7488403320312,2336.1455078125,175.400146484375,1986.19775390625,439.5880126953125,203.7053680419922,1238.9984130859375,576.6166381835938,207.1464080810547,1608.340576171875,1562.2008056640625,1315.7633056640625,550.6307373046875,7097.03271484375,92.2524185180664,1387.2703857421875,103.81073760986328,86.541748046875,1290.3336181640625,961.123046875,962.7227172851562,247.07662963867188,385.5997009277344,1906.496337890625,270.4689025878906,132.67579650878906,14.47877311706543,625.0753173828125,1342.7611083984375,4208.41015625,244.4662322998047
2019-10-25,179.5354766845703,384.8981018066406,1497.8779296875,1726.5819091796875,705.5259399414062,2685.58056640625,3920.8525390625,795.36669921875,197.3986053466797,361.609619140625,2957.077392578125,442.83502197265625,127.70203399658203,1687.85888671875,2708.1962890625,2043.0433349609375,691.9511108398438,483.6605529785156,1179.813720703125,602.9588012695312,2302.827880859375,175.7870330810547,1997.1373291015625,453.4595947265625,202.60116577148438,1228.4239501953125,578.5225219726562,202.03396606445312,1583.8148193359375,1575.288330078125,1309.1031494140625,547.4561157226562,7173.6064453125,90.94769287109375,1400.2623291015625,102.96224212646484,86.05413818359375,1285.6177978515625,973.5131225585938,1011.587158203125,265.0073547363281,396.5706787109375,1945.8258056640625,269.025634765625,126.06684112548828,14.573311805725098,620.4283447265625,1304.125732421875,4096.20947265625,247.7963104248047
2019-10-27,181.61502075195312,385.7181091308594,1508.0323486328125,1723.0255126953125,707.0194702148438,2697.336669921875,3912.641845703125,798.2948608398438,198.3966064453125,359.6336669921875,2949.836669921875,443.9906005859375,125.8409423828125,1688.19482421875,2699.136474609375,2043.225341796875,685.1773681640625,482.1465759277344,1188.16552734375,611.995849609375,2312.66259765625,176.12554931640625,1992.156005859375,453.89453125,204.8095703125,1232.8662109375,588.86865234375,203.89305114746094,1588.2015380859375,1570.7689208984375,1317.7386474609375,560.53369140625,7126.51025390625,91.17794036865234,1401.213134765625,103.18358612060547,85.79972839355469,1288.357666015625,985.2093505859375,998.775390625,265.2426452636719,396.80810546875,1937.3558349609375,269.2661437988281,146.78811645507812,14.683944702148438,625.4196166992188,1289.375,4089.669677734375,248.43289184570312
2019-10-29,193.64678955078125,384.8981018066406,1410.7764892578125,1743.8353271484375,735.2463989257812,2729.429931640625,3979.853515625,813.2002563476562,196.92787170410156,346.9100646972656,3034.373779296875,455.5466003417969,130.1214599609375,1683.2532958984375,2715.51171875,2112.766357421875,696.6293334960938,486.0915222167969,1192.7733154296875,603.2056884765625,2340.95458984375,178.25335693359375,2011.195556640625,461.4828186035156,207.14065551757812,1270.1905517578125,590.5023193359375,217.7430877685547,1570.80419921875,1598.685302734375,1342.26708984375,579.7708740234375,7413.79443359375,92.02216339111328,1390.4627685546875,104.88056182861328,85.2485122680664,1317.821044921875,1005.4298706054688,1032.6702880859375,264.16021728515625,400.797607421875,2009.83349609375,272.681884765625,171.38531494140625,15.697739601135254,649.515625,1301.781005859375,4019.197021484375,249.95103454589844
2019-10-30,193.84486389160156,384.0780334472656,1441.2891845703125,1753.8505859375,744.1576538085938,2765.59912109375,3925.523681640625,806.3660888671875,197.75634765625,354.66949462890625,2977.89501953125,447.79443359375,127.95018768310547,1666.22265625,2674.234130859375,2157.044921875,716.3172607421875,489.0767822265625,1198.3892822265625,624.6376953125,2326.18017578125,181.05819702148438,2019.760986328125,455.4411926269531,212.1709442138672,1252.7113037109375,599.532470703125,217.8825225830078,1574.1439208984375,1597.3204345703125,1354.34765625,584.2721557617188,7255.990234375,92.82803344726562,1415.818115234375,103.7000503540039,84.78209686279297,1328.645263671875,991.0078735351562,1038.6939697265625,272.8667297363281,408.111572265625,2062.898681640625,280.71612548828125,170.83871459960938,15.609232902526855,649.2142944335938,1285.7117919921875,4024.077392578125,249.51031494140625
2019-10-31,197.70687866210938,381.8590393066406,1463.816162109375,1742.58349609375,733.1555786132812,2786.579833984375,3960.4814453125,811.5490112304688,198.3212890625,360.7420959472656,2956.624755859375,449.5760192871094,128.75665283203125,1683.925048828125,2696.81103515625,2159.59375,749.2603759765625,496.76708984375,1181.1097412109375,618.4649047851562,2343.250732421875,181.73524475097656,2025.30078125,447.61126708984375,210.7395477294922,1268.1624755859375,622.221435546875,211.93350219726562,1569.75732421875,1621.1884765625,1353.2451171875,574.7009887695312,7258.34228515625,93.9408950805664,1413.850341796875,104.54853820800781,84.10365295410156,1315.3956298828125,982.7808227539062,1023.7245483398438,294.04473876953125,411.673583984375,2078.328369140625,305.01116943359375,176.6029052734375,15.309521675109863,635.9617309570312,1300.41357421875,4044.0869140625,253.9667205810547
2019-11-01,198.4990997314453,376.0220642089844,1439.36669921875,1700.9351806640625,745.0537719726562,2773.9658203125,4002.07763671875,836.5309448242188,195.60971069335938,359.5854187011719,2958.389404296875,451.83905029296875,128.4774932861328,1672.5072021484375,2671.03662109375,2105.747802734375,756.0342407226562,492.1742858886719,1190.421630859375,605.1316528320312,2345.807373046875,187.39332580566406,2029.024658203125,446.83795166015625,213.7250213623047,1332.526611328125,624.308837890625,220.85702514648438,1575.140869140625,1586.0216064453125,1331.5185546875,558.8753051757812,7315.23291015625,93.25016784667969,1415.0611572265625,106.35618591308594,83.658447265625,1308.7034912109375,988.7280883789062,1028.62451171875,295.12713623046875,415.61553955078125,2015.3734130859375,293.41693115234375,173.96926879882812,16.07187843322754,654.4208984375,1271.7913818359375,4063.1689453125,253.28109741210938
2019-11-04,198.94473266601562,377.22808837890625,1394.7562255859375,1719.7613525390625,739.37841796875,2756.288818359375,4044.508544921875,868.641357421875,196.66421508789062,364.3567810058594,2932.413330078125,450.97235107421875,133.37838745117188,1664.83154296875,2710.957763671875,2083.187255859375,763.9288940429688,493.84063720703125,1187.3494873046875,585.9713134765625,2290.6533203125,191.45550537109375,2009.2869873046875,454.8128967285156,213.27511596679688,1305.921630859375,643.4583129882812,232.56912231445312,1566.3177490234375,1562.294921875,1334.090576171875,555.70068359375,7128.333984375,92.52104949951172,1401.208251953125,108.75408935546875,82.57719421386719,1309.3770751953125,989.9175415039062,1024.174072265625,295.8330993652344,415.9955139160156,2009.0091552734375,295.0045166015625,171.1368408203125,16.460098266601562,662.2091064453125,1268.762939453125,4137.30224609375,251.322265625
2019-11-05,198.59814453125,376.2633056640625,1394.9532470703125,1727.416748046875,734.84814453125,2785.678955078125,4157.396484375,882.5241088867188,194.89418029785156,370.0920104980469,2925.081787109375,450.53900146484375,130.98997497558594,1619.064453125,2728.302001953125,2039.72802734375,749.1141967773438,495.0367736816406,1189.8934326171875,576.4405517578125,2309.283203125,192.08421325683594,2022.3209228515625,452.73455810546875,215.03370666503906,1274.825927734375,631.7507934570312,228.71156311035156,1549.21923828125,1569.874267578125,1322.6993408203125,549.77783203125,7094.728515625,92.5594253540039,1385.7757568359375,107.97938537597656,82.85282135009766,1300.0799560546875,961.2716674804688,1024.21923828125,300.4452209472656,408.34906005859375,2016.243896484375,289.1351623535156,170.93809509277344,16.25090217590332,665.4361572265625,1254.1097412109375,4048.18603515625,253.1831512451172
2019-11-06,205.53001403808594,377.22808837890625,1393.918212890625,1731.028076171875,744.0082397460938,2787.395263671875,4118.4072265625,875.2510375976562,197.30447387695312,358.0431823730469,2921.552001953125,463.0579833984375,131.76541137695312,1636.2391357421875,2773.84326171875,2070.23681640625,753.646240234375,490.6148681640625,1206.357177734375,577.724365234375,2320.851806640625,194.8890380859375,2029.1173095703125,464.6728210449219,213.7659149169922,1296.9405517578125,646.4532470703125,230.75653076171875,1566.3177490234375,1548.972412109375,1334.8717041015625,549.4461669921875,7019.97900390625,92.59778594970703,1385.723876953125,106.72509765625,82.72561645507812,1288.9412841796875,960.42919921875,1024.443603515625,298.89215087890625,406.4493103027344,2004.019287109375,288.5578918457031,173.4226531982422,16.27101707458496,664.2745361328125,1129.3631591796875,4036.71728515625,251.56712341308594
2019-11-07,207.11444091796875,376.69744873046875,1443.211669921875,1759.291259765625,731.5625,2802.455078125,4155.4794921875,881.2421264648438,193.2747802734375,358.33233642578125,2917.885986328125,454.3909912109375,131.8274688720703,1648.37646484375,2781.934326171875,2052.836181640625,758.1296997070312,490.65765380859375,1213.125,572.9837036132812,2305.6875,198.46766662597656,1990.7591552734375,462.594482421875,217.44659423828125,1334.506591796875,653.5321044921875,234.8464813232422,1579.228759765625,1570.486572265625,1318.335693359375,549.9674072265625,6996.9345703125,91.75354766845703,1391.550537109375,104.80679321289062,82.34400177001953,1310.23046875,977.7752685546875,1040.6982421875,299.4568786621094,418.5126647949219,2001.134765625,289.4720153808594,170.44117736816406,16.216707229614258,662.3812866210938,1140.2061767578125,4087.22900390625,254.30950927734375
2019-11-08,206.02513122558594,372.5489196777344,1398.5517578125,1728.379638671875,722.3526611328125,2785.03564453125,4090.184814453125,879.8403930664062,189.33921813964844,355.8262023925781,2858.330078125,445.386962890625,129.81126403808594,1631.057861328125,2734.50341796875,2078.295654296875,754.3773193359375,491.36260986328125,1205.3489990234375,560.8850708007812,2293.642578125,197.16197204589844,1942.48583984375,473.1310729980469,213.0706787109375,1374.0037841796875,642.6868896484375,232.3832244873047,1595.4296875,1555.986572265625,1307.2657470703125,549.6356201171875,6913.78369140625,90.10344696044922,1368.8536376953125,102.03996276855469,81.26275634765625,1298.463134765625,973.5626831054688,1008.0990600585938,297.4331970214844,400.94012451171875,1950.4044189453125,284.0356140136719,168.00631713867188,16.009523391723633,663.8010864257812,1129.9981689453125,4048.039794921875,251.12635803222656
2019-11-11,208.7978973388672,374.2372741699219,1398.9462890625,1708.2537841796875,730.51708984375,2777.998779296875,4099.625,888.2657470703125,194.9318084716797,358.09136962890625,2823.528564453125,438.0200500488281,130.1835174560547,1641.228515625,2728.3505859375,2048.327880859375,747.6522827148438,489.5895080566406,1214.1329345703125,563.9467163085938,2247.759765625,193.5833282470703,1937.78466796875,480.2359924316406,212.2118377685547,1395.4908447265625,639.283447265625,234.14932250976562,1612.029541015625,1534.14306640625,1301.7537841796875,544.8974609375,6853.05322265625,90.75580596923828,1334.5311279296875,102.63021087646484,81.30516052246094,1282.5635986328125,961.4204711914062,1011.349853515625,299.5509948730469,400.3226623535156,1923.8487548828125,283.79510498046875,170.93809509277344,16.15032958984375,662.9835815429688,1128.9722900390625,4038.083740234375,251.1753387451172
2019-11-13,196.27101135253906,357.7395324707031,1369.02490234375,1704.8836669921875,708.1146850585938,2751.09716796875,4075.533447265625,895.75341796875,192.10728454589844,355.2960510253906,2959.4755859375,431.3271484375,128.57054138183594,1604.720458984375,2677.38330078125,2045.9609375,720.8006591796875,486.4494934082031,1207.2210693359375,581.87255859375,2243.51416015625,186.81300354003906,1946.7689208984375,469.554443359375,207.6314239501953,1365.69873046875,627.4398803710938,231.22129821777344,1600.9630126953125,1553.5859375,1279.7056884765625,544.6131591796875,6869.6640625,90.79419708251953,1346.336181640625,101.96617889404297,80.2451171875,1322.5369873046875,979.4603271484375,1021.8250732421875,288.77374267578125,391.3464050292969,1994.9534912109375,278.5511779785156,169.54673767089844,16.00751304626465,651.4949340820312,1132.2449951171875,4017.14697265625,247.89422607421875
2019-11-14,200.3311004638672,356.0994567871094,1399.09423828125,1706.2315673828125,712.7943115234375,2774.5234375,4140.4345703125,904.0840454101562,193.82083129882812,349.4162292480469,2924.22216796875,434.6976318359375,125.5307846069336,1589.3687744140625,2649.1865234375,2065.69482421875,715.3427124023438,490.3800048828125,1222.9166259765625,579.1071166992188,2245.7236328125,182.31556701660156,1926.332763671875,482.0243225097656,207.67233276367188,1327.939697265625,640.100341796875,228.43270874023438,1592.7877197265625,1535.0845947265625,1268.1761474609375,548.1668701171875,6958.5283203125,90.98605346679688,1346.15625,100.49053955078125,79.715087890625,1313.9583740234375,991.1069946289062,1026.972412109375,288.0207824707031,389.6366271972656,2011.619384765625,284.32427978515625,166.01864624023438,15.768142700195312,652.6135864257812,1142.0625,3907.630859375,247.55145263671875
2019-11-15,201.6184539794922,353.3980407714844,1377.50341796875,1695.4945068359375,713.7899169921875,2759.120361328125,4117.8662109375,903.6849365234375,190.77029418945312,378.86358642578125,2892.316650390625,446.1092529296875,124.78633880615234,1676.872802734375,2646.037353515625,2043.2637939453125,736.005126953125,488.0301818847656,1226.756591796875,570.3663940429688,2203.740478515625,181.5901641845703,1915.7655029296875,483.184326171875,205.01406860351562,1312.391845703125,638.8297729492188,227.503173828125,1617.8619384765625,1591.9534912109375,1265.60400390625,552.5260009765625,6862.55859375,90.0650634765625,1352.229248046875,100.01097869873047,79.56669616699219,1321.234619140625,994.0310668945312,1018.8450927734375,302.986572265625,394.24346923828125,1991.15283203125,286.4891662597656,167.5093994140625,15.87073040008545,647.1060180664062,1131.6588134765625,3979.86083984375,247.35552978515625
2019-11-18,199.19229125976562,352.7709655761719,1384.10888671875,1674.59814453125,719.813720703125,2708.964111328125,4085.710693359375,908.3141479492188,196.4947509765625,394.4306640625,2842.8525390625,443.5572204589844,124.25902557373047,1665.5989990234375,2652.044921875,2057.957763671875,749.9913330078125,487.5174255371094,1211.541015625,563.403564453125,2168.819580078125,187.24822998046875,1914.369140625,481.7343444824219,205.09584045410156,1327.263671875,640.0095825195312,232.01141357421875,1622.2984619140625,1606.3590087890625,1253.523681640625,543.6654663085938,6815.75048828125,90.14181518554688,1332.365234375,98.79358673095703,80.83875274658203,1310.76953125,991.2557373046875,1017.1292114257812,305.99853515625,403.2672424316406,1971.1455078125,293.753662109375,169.04981994628906,16.496305465698242,646.9769897460938,1132.00048828125,4027.64013671875,244.31930541992188
2019-11-19,197.7563934326172,351.227294921875,1391.0098876953125,1657.6016845703125,744.5558471679688,2712.525390625,4066.880126953125,913.1578979492188,195.44024658203125,423.4924621582031,2824.2529296875,454.6317443847656,123.82476043701172,1662.4805908203125,2657.858642578125,2083.824462890625,766.21923828125,484.7618408203125,1220.9969482421875,563.650390625,2139.4013671875,186.0392303466797,1897.191650390625,477.0460510253906,203.90985107421875,1344.984375,646.9523315429688,230.43121337890625,1618.9088134765625,1594.3544921875,1254.672119140625,531.2987670898438,6764.8603515625,90.0650634765625,1335.3492431640625,98.3139877319336,82.87401580810547,1356.177490234375,928.3140869140625,1016.9034423828125,310.9871520996094,404.5495910644531,1931.0372314453125,291.05950927734375,166.71434020996094,16.162397384643555,656.7444458007812,1136.298828125,4002.06640625,245.249755859375
