Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2019-10-04,1206.8277587890625,1214.782470703125,1192.1527099609375,1196.03857421875,1175.0394287109375,7496126,-0.0022527249571426366
2019-10-07,1196.03857421875,1207.650634765625,1190.1868896484375,1197.8673095703125,1176.8360595703125,5030792,0.0015278285077680877
2019-10-09,1196.5872802734375,1216.016845703125,1181.7750244140625,1211.26220703125,1189.995849609375,8794323,0.011120287503518922
2019-10-10,1211.4908447265625,1251.721435546875,1207.83349609375,1246.0069580078125,1224.130615234375,17503195,0.028281070795484423
2019-10-11,1246.87548828125,1248.61279296875,1222.0513916015625,1236.7264404296875,1215.012939453125,8298563,-0.007476163698164063
2019-10-14,1248.0184326171875,1248.0184326171875,1235.1263427734375,1241.663818359375,1219.8636474609375,6697137,0.003984361631319089
2019-10-15,1245.7783203125,1252.6358642578125,1238.28076171875,1247.2869873046875,1225.3880615234375,4836395,0.004518490625253467
2019-10-16,1252.54443359375,1261.4591064453125,1246.87548828125,1254.7845458984375,1232.7540283203125,9701830,0.005993135119941733
2019-10-17,1257.20751953125,1279.1514892578125,1254.4644775390625,1276.8656005859375,1254.4473876953125,8019470,0.017444433213064856
2019-10-18,1283.72314453125,1305.57568359375,1278.877197265625,1295.01513671875,1272.2781982421875,14060975,0.01411400323339077
2019-10-22,1302.924072265625,1313.7589111328125,1283.1287841796875,1293.003662109375,1270.30224609375,13893251,-0.0015542891086367176
2019-10-23,1294.969482421875,1303.792724609375,1264.6593017578125,1273.1168212890625,1250.7645263671875,9223080,-0.0154998757617863
2019-10-24,1280.9801025390625,1317.919189453125,1267.76806640625,1313.3931884765625,1290.3336181640625,11321244,0.031145818225343864
2019-10-25,1317.6448974609375,1317.96484375,1290.35205078125,1308.593017578125,1285.6177978515625,6769978,-0.0036614243199984617
2019-10-27,1317.553466796875,1321.2108154296875,1307.4957275390625,1311.3817138671875,1288.357666015625,1507420,0.002128900789716823
2019-10-29,1321.66796875,1353.21240234375,1318.5592041015625,1341.371826171875,1317.821044921875,12884252,0.022611368969860813
2019-10-30,1353.21240234375,1357.3726806640625,1335.2000732421875,1352.3895263671875,1328.645263671875,8170683,0.008180175257530597
2019-10-31,1356.8697509765625,1362.0357666015625,1336.4801025390625,1338.903076171875,1315.3956298828125,9731870,-0.010022344759322498
2019-11-01,1330.3541259765625,1336.571533203125,1317.553466796875,1332.09130859375,1308.7034912109375,6952150,-0.005100533837553119
2019-11-04,1340.3203125,1344.9833984375,1321.30224609375,1332.777099609375,1309.3770751953125,7031717,0.0005145632322248124
2019-11-05,1337.76025390625,1343.1090087890625,1317.553466796875,1323.313720703125,1300.0799560546875,6342678,-0.007125741768202156
2019-11-06,1319.1077880859375,1322.5364990234375,1306.124267578125,1311.9759521484375,1288.9412841796875,7312752,-0.008604595765036992
2019-11-07,1312.0675048828125,1337.668701171875,1309.50732421875,1333.645751953125,1310.23046875,7042019,0.016381880614071483
2019-11-08,1324.8681640625,1334.605712890625,1317.8277587890625,1321.66796875,1298.463134765625,6009676,-0.009021690996015696
2019-11-11,1315.816162109375,1320.5250244140625,1300.6839599609375,1305.4842529296875,1282.5635986328125,5678920,-0.012320474676121145
2019-11-13,1307.4957275390625,1349.463623046875,1307.4957275390625,1346.1719970703125,1322.5369873046875,12612874,0.03069096566493109
2019-11-14,1349.5550537109375,1354.67529296875,1331.0855712890625,1337.440185546875,1313.9583740234375,7129066,-0.006507611340193794
2019-11-15,1340.091796875,1359.429931640625,1337.805908203125,1344.8463134765625,1321.234619140625,7845802,0.005522376256923364
2019-11-18,1346.4920654296875,1358.6983642578125,1330.7198486328125,1334.1943359375,1310.76953125,7038025,-0.007952223812537507
2019-11-19,1341.3260498046875,1385.1226806640625,1339.4974365234375,1380.413818359375,1356.177490234375,15088127,0.03405568027612377
2019-11-20,1421.8331298828125,1437.69677734375,1410.998291015625,1415.0670166015625,1390.2222900390625,21769060,0.024793581792275702
2019-11-21,1412.64404296875,1422.70166015625,1397.603271484375,1405.8779296875,1381.1947021484375,7448685,-0.0065148044091766204
2019-11-22,1409.992431640625,1435.045166015625,1405.8779296875,1414.0155029296875,1389.189208984375,11176432,0.005771423227494645
2019-11-25,1418.2672119140625,1430.747802734375,1418.1300048828125,1427.7762451171875,1402.7083740234375,7573078,0.009684646591193558
2019-11-26,1433.76513671875,1441.308349609375,1422.70166015625,1426.587646484375,1401.540771484375,17665491,-0.0008327381384111823
2019-11-27,1426.3133544921875,1440.53125,1422.7930908203125,1435.365234375,1410.1640625,4821369,0.006133871485046806
2019-11-28,1437.92529296875,1448.440185546875,1429.970703125,1444.9200439453125,1419.55126953125,6873739,0.006634760295782278
2019-11-29,1446.4285888671875,1446.4285888671875,1415.2498779296875,1418.2672119140625,1393.3663330078125,9279797,-0.01861817273496588
2019-12-02,1462.932373046875,1476.1444091796875,1441.9027099609375,1450.5888671875,1425.12060546875,15612682,0.02253380399091258
