Date,Open,High,Low,Close,Adj Close,Volume,daily_return
2019-10-04,1236.6500244140625,1239.5999755859375,1185.300048828125,1189.699951171875,1142.08642578125,9201816,-0.028055370686750465
2019-10-07,1201.199951171875,1219.8499755859375,1181.1500244140625,1186.9000244140625,1139.398681640625,11256610,-0.0023561366894504247
2019-10-09,1197.0999755859375,1229.9000244140625,1190.0,1228.1500244140625,1178.997802734375,8713635,0.03416410688568889
2019-10-10,1221.800048828125,1225.949951171875,1197.199951171875,1200.550048828125,1152.50244140625,5778429,-0.022729143641348374
2019-10-11,1213.4000244140625,1224.0,1188.949951171875,1198.800048828125,1150.8223876953125,8593159,-0.0014588077093226938
2019-10-14,1209.0,1219.9000244140625,1197.4000244140625,1204.4000244140625,1156.1982421875,6133901,0.004660438795135256
2019-10-15,1207.0,1225.0,1206.8499755859375,1223.050048828125,1174.101806640625,4200187,0.0153661900688795
2019-10-16,1231.6500244140625,1235.0,1210.0999755859375,1221.0999755859375,1172.22998046875,5293408,-0.0015955344246331574
2019-10-17,1227.5,1229.8499755859375,1213.0999755859375,1220.0,1171.173828125,6121807,-0.0009013832028320934
2019-10-18,1225.449951171875,1233.8499755859375,1220.3499755859375,1229.0,1179.813720703125,5616903,0.007350044434376855
2019-10-22,1257.0,1257.0,1232.5999755859375,1239.300048828125,1189.7015380859375,10003114,0.008345905129764226
2019-10-23,1246.8499755859375,1249.75,1233.0,1241.5999755859375,1191.9095458984375,5095107,0.0018542141157828717
2019-10-24,1248.0,1254.1500244140625,1226.3499755859375,1236.0999755859375,1186.6295166015625,6553747,-0.00443973197926578
2019-10-25,1240.0,1246.8499755859375,1220.0,1229.0,1179.813720703125,6496771,-0.005760387266281268
2019-10-27,1239.949951171875,1241.9000244140625,1235.0,1237.699951171875,1188.16552734375,875041,0.007053981810617771
2019-10-29,1238.0,1257.3499755859375,1237.699951171875,1242.5,1192.7733154296875,7116284,0.00387056883252354
2019-10-30,1246.9000244140625,1262.699951171875,1243.0,1248.3499755859375,1198.3892822265625,6005683,0.004697277490423641
2019-10-31,1257.699951171875,1263.9000244140625,1227.0999755859375,1230.3499755859375,1181.1097412109375,6608853,-0.014523935161682032
2019-11-01,1239.0,1243.75,1227.5999755859375,1240.050048828125,1190.421630859375,5756130,0.00785310083968027
2019-11-04,1246.449951171875,1250.0,1229.050048828125,1236.8499755859375,1187.3494873046875,4967588,-0.002584054655805495
2019-11-05,1241.0,1244.800048828125,1229.050048828125,1239.5,1189.8934326171875,6183905,0.0021402493302316826
2019-11-06,1242.449951171875,1259.0,1228.050048828125,1256.6500244140625,1206.357177734375,6065168,0.013741471040875872
2019-11-07,1261.0,1269.699951171875,1250.0,1263.699951171875,1213.125,8481517,0.00559445320941287
2019-11-08,1259.0,1267.0,1251.449951171875,1255.5999755859375,1205.3489990234375,6625748,-0.006430524186367872
2019-11-11,1252.550048828125,1268.5,1250.5,1264.75,1214.1329345703125,7143305,0.007261037181210649
2019-11-13,1261.949951171875,1270.0,1253.5999755859375,1257.550048828125,1207.2210693359375,4646748,-0.005709106555202765
2019-11-14,1263.800048828125,1277.0,1257.199951171875,1273.9000244140625,1222.9166259765625,5527609,0.012917601272383315
2019-11-15,1283.8499755859375,1285.0,1271.0999755859375,1277.9000244140625,1226.756591796875,4639506,0.003135086702691012
2019-11-18,1277.0,1279.449951171875,1258.699951171875,1262.050048828125,1211.541015625,4565146,-0.012480653413048198
2019-11-19,1265.300048828125,1275.0,1261.0999755859375,1271.9000244140625,1220.9969482421875,5285289,0.007774579790492539
2019-11-20,1273.0,1282.949951171875,1267.0,1273.3499755859375,1222.388671875,5527129,0.0011391765359179396
2019-11-21,1270.25,1287.0,1268.3499755859375,1283.3499755859375,1231.9886474609375,6009763,0.0078227780763929
2019-11-22,1283.6500244140625,1283.6500244140625,1262.0,1264.75,1214.1329345703125,3844005,-0.014599462409626826
2019-11-25,1264.1500244140625,1279.5,1264.1500244140625,1271.0999755859375,1220.228759765625,3946778,0.005008161236366865
2019-11-26,1278.449951171875,1279.75,1266.949951171875,1275.050048828125,1224.020751953125,4358001,0.003102788984135574
2019-11-27,1276.0,1285.75,1271.199951171875,1278.4000244140625,1227.2366943359375,4790333,0.00262391388779456
2019-11-28,1280.199951171875,1283.050048828125,1262.0,1265.300048828125,1214.660888671875,6183020,-0.010300118182293982
2019-11-29,1267.699951171875,1279.9000244140625,1252.0,1274.949951171875,1223.9248046875,7783813,0.007597814262160725
2019-12-02,1273.949951171875,1273.949951171875,1258.5999755859375,1265.75,1215.0928955078125,4473102,-0.007242217046259604
2019-12-03,1268.199951171875,1269.0,1253.800048828125,1255.4000244140625,1205.1571044921875,3495953,-0.00821059546169118
2019-12-04,1252.5,1256.9000244140625,1234.199951171875,1251.6500244140625,1201.5572509765625,5697807,-0.002991510971858243
2019-12-05,1255.5999755859375,1258.75,1240.75,1245.5999755859375,1195.7493896484375,6386247,-0.00484533150028566
